date_sold,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,sqft_above,yr_built,zipcode,lat,long,sqft_living15,sqft_lot15,basement,renovated,condition,grade,city,location
735711,432000.0,4,2,1970,5160,1,0,1970,1942,98126,47.534,-122.37299999999999,1230,4920,0,0,2,4,Seattle,NW
735446,335500.0,5,3,2240,19090,1,0,1700,1968,98058,47.4416,-122.149,2280,20000,1,0,3,5,Renton,SW
735451,672500.0,2,2,1860,5940,1,0,1020,1956,98116,47.5751,-122.40700000000001,2130,5940,1,0,4,5,Seattle,NW
735436,336000.0,4,1,1780,4310,1,0,1780,1919,98118,47.5486,-122.27799999999999,1460,4310,0,0,4,3,Seattle,NE
735561,294400.0,4,3,1788,10183,2,0,1788,1990,98002,47.2883,-122.21799999999999,1700,6600,0,0,3,4,Auburn,SW
735708,541900.0,3,3,1880,3054,2,0,1880,1988,98007,47.6091,-122.147,1840,3815,0,0,2,5,Bellevue,NE
735584,505000.0,3,2,2300,11400,1,0,1520,1977,98052,47.6884,-122.12799999999999,2300,10140,1,0,3,5,Redmond,NE
735389,255000.0,3,3,1610,6176,2,0,1610,1994,98030,47.3657,-122.17299999999999,1680,7414,0,0,2,4,Kent,SW
735620,435000.0,6,3,2270,11970,1,0,1470,1964,98011,47.7722,-122.204,2270,10640,1,0,2,4,Bothell,NE
735361,636000.0,2,2,1230,3600,1,0,1230,1925,98119,47.6423,-122.361,1210,4500,0,0,4,4,Seattle,NW
735485,655000.0,4,4,3420,33106,2,0,3420,2004,98010,47.3554,-121.986,3420,36590,0,0,2,6,Black Diamond,SE
735675,280500.0,3,2,1670,6988,1,0,1370,1953,98148,47.4283,-122.323,1090,7753,1,0,2,4,Seattle,SW
735710,520000.0,2,1,1120,6141,1,0,900,1946,98117,47.6924,-122.37200000000001,1500,7529,1,0,2,4,Seattle,NW
735410,354000.0,4,3,2580,5476,2,0,2580,2005,98031,47.4042,-122.205,2900,5476,0,0,2,5,Kent,SW
735467,810000.0,5,3,3847,17654,1,0,2299,1975,98003,47.3379,-122.322,2690,15344,1,0,4,6,Federal Way,SW
735355,400000.0,4,3,3630,42884,1,0,2300,1979,98092,47.2617,-122.19,2830,80148,1,0,2,6,Auburn,SW
735605,879900.0,4,3,3580,12000,1,0,1840,1979,98074,47.6319,-122.05,2910,12428,1,0,2,7,Sammamish,NE
735677,1290000.0,5,4,4050,11358,2,0,2780,1980,98040,47.56,-122.225,3120,13555,1,0,3,7,Mercer Island,NE
735690,902500.0,3,4,3240,23522,2,0,2130,1992,98010,47.3388,-122.03299999999999,3180,23273,1,0,2,7,Black Diamond,SE
735731,900000.0,3,2,1540,8400,1,0,1540,1902,98122,47.6187,-122.295,1330,4800,0,0,2,4,Seattle,NE
735431,419500.0,4,3,2550,7200,2,0,2550,2003,98056,47.4793,-122.18,2560,5715,0,0,2,4,Renton,SW
735540,685000.0,4,2,2340,6000,1,0,1270,1953,98199,47.6495,-122.40100000000001,1600,6000,1,0,4,5,Seattle,NW
735544,429950.0,4,3,2320,4524,2,0,2320,2004,98059,47.4798,-122.13600000000001,2330,4524,0,0,2,5,Renton,SW
735711,464950.0,4,3,1640,6000,2,0,1640,2011,98106,47.559,-122.365,1640,4800,0,0,2,4,Seattle,NW
735516,239900.0,2,1,910,9000,1,0,910,1983,98045,47.4463,-121.771,1410,9440,0,0,3,3,North Bend,SE
735647,406250.0,4,3,2550,11524,2,0,2550,1990,98019,47.7324,-121.963,2370,14001,0,0,2,5,Duvall,NE
735533,447000.0,4,3,2660,8027,2,0,2660,1997,98045,47.4831,-121.781,2480,8095,0,0,2,5,North Bend,SE
735389,466800.0,3,3,1480,14250,2,0,1480,1996,98033,47.6595,-122.186,1660,14250,0,0,2,4,Kirkland,NE
735493,674000.0,4,3,2810,11560,1,0,1740,1962,98008,47.5846,-122.12,1970,11560,1,0,4,4,Bellevue,NE
735563,525000.0,1,1,830,3200,1,0,830,1924,98103,47.6557,-122.348,1350,2512,0,0,2,4,Seattle,NW
735719,674950.0,3,3,3510,92347,2,0,3510,1990,98038,47.3735,-122.01799999999999,2970,37070,0,0,2,7,Maple Valley,SE
735717,374900.0,3,3,2480,4950,2,0,2480,2004,98058,47.4389,-122.116,2230,5298,0,0,2,4,Renton,SW
735512,1440000.0,4,3,3720,5000,2,0,2720,1905,98102,47.6282,-122.322,2610,5000,1,0,4,6,Seattle,NW
735572,559500.0,3,2,2150,9250,2,0,2150,1984,98052,47.7179,-122.113,2240,9266,0,0,2,5,Redmond,NE
735369,522500.0,3,3,2370,7875,2,0,2370,2003,98065,47.5427,-121.863,2660,7752,0,0,2,6,Snoqualmie,NE
735715,1130000.0,5,3,4310,28008,2,0,4310,1988,98053,47.6662,-122.056,3170,28559,0,0,2,7,Redmond,NE
735396,498500.0,5,3,2990,7420,2,0,2990,1996,98059,47.4944,-122.162,2290,7678,0,0,2,5,Renton,SW
735470,571000.0,4,1,1350,4000,1,0,1350,1930,98117,47.6885,-122.38600000000001,1520,4000,0,0,2,5,Seattle,NW
735367,543000.0,2,2,2370,217800,1,0,1600,1992,98027,47.5007,-122.088,2370,157687,1,0,2,4,Issaquah,SE
735661,271920.0,3,2,1410,10248,1,0,1410,1985,98001,47.3315,-122.265,2090,9414,0,0,2,4,Auburn,SW
735575,104950.0,2,1,1170,8254,1,0,1170,1949,98146,47.497,-122.346,1820,8922,0,0,1,3,Seattle,SW
735505,485500.0,4,3,1800,4500,2,0,1800,1999,98075,47.5998,-122.014,1800,4500,0,0,2,5,Sammamish,NE
735381,1210000.0,4,3,3650,6982,2,0,2530,1951,98115,47.6756,-122.275,3140,7894,1,1,3,6,Seattle,NE
735620,260250.0,3,2,1490,8357,1,0,1490,1993,98038,47.3473,-122.037,1490,7376,0,0,3,4,Maple Valley,SE
735701,875909.0,4,3,3610,13292,2,0,3610,1996,98075,47.5868,-121.97399999999999,3000,10776,0,0,2,7,Sammamish,NE
735390,455000.0,4,2,2050,94525,1,0,1250,1959,98058,47.4492,-122.084,2270,47480,1,0,3,4,Renton,SE
735373,309000.0,3,1,1092,7500,1,0,1092,1918,98106,47.5321,-122.354,930,4000,0,0,2,3,Seattle,NW
735423,229000.0,4,2,2010,7688,1,0,1170,1979,98023,47.3086,-122.396,1990,7688,1,0,2,5,Federal Way,SW
735717,250000.0,3,2,1680,7900,2,0,1680,1953,98003,47.3255,-122.305,1250,15600,0,0,3,4,Federal Way,SW
735381,600000.0,4,2,2510,38141,1,0,2510,1960,98034,47.7219,-122.258,3180,11760,0,0,2,6,Kirkland,NE
735361,535000.0,4,3,2280,65836,2,0,2280,2004,98077,47.7237,-122.07600000000001,2300,97574,0,0,2,5,Woodinville,NE
735554,571000.0,3,3,2510,5186,2,0,2510,2001,98053,47.6895,-122.041,2530,5186,0,0,2,4,Redmond,NE
735358,1030000.0,5,3,3190,16920,1,0,1690,1976,98006,47.5641,-122.16,3100,13100,1,0,2,6,Bellevue,NE
735408,600000.0,4,3,4690,14930,2,0,3680,1995,98155,47.7718,-122.28299999999999,2910,13320,1,0,2,7,Seattle,NE
735716,469500.0,3,2,1850,12000,1,0,1300,1977,98072,47.7408,-122.101,1580,12616,1,0,3,4,Woodinville,NE
735690,1150000.0,4,3,4160,13170,2,0,3040,2001,98059,47.5182,-122.149,3780,13148,1,0,2,8,Renton,SW
735470,785000.0,4,2,2220,4000,1,0,1970,1925,98105,47.6564,-122.325,1984,4000,1,0,2,5,Seattle,NW
735716,872750.0,3,3,2870,13695,2,0,2870,1991,98052,47.6944,-122.102,2840,8472,0,0,2,7,Redmond,NE
735460,900000.0,4,3,3950,10214,1,0,2050,1955,98117,47.6969,-122.384,3130,8608,1,0,2,7,Seattle,NW
735431,350000.0,2,2,1740,6620,1,0,1740,2002,98065,47.526,-121.82799999999999,1560,5400,0,0,2,5,Snoqualmie,NE
735698,2580000.0,5,3,4780,20440,1,0,3660,1975,98039,47.6242,-122.23899999999999,4660,20440,1,0,3,7,Medina,NE
735443,940000.0,4,3,3160,39960,1,0,3160,1980,98005,47.6418,-122.15700000000001,3900,36444,0,0,2,7,Bellevue,NE
735429,185000.0,5,2,1990,27810,1,0,1990,1955,98023,47.3325,-122.35,2240,20000,0,0,2,4,Federal Way,SW
735408,850000.0,4,4,3920,37122,2,0,3920,1996,98053,47.6316,-121.988,2550,32647,0,0,2,7,Redmond,NE
735493,201000.0,3,1,960,15273,1,0,960,1963,98022,47.238,-122.039,1930,51400,0,0,3,4,Enumclaw,SE
735605,499000.0,2,2,1540,6549,2,0,1540,1980,98133,47.7189,-122.353,1470,6552,0,0,2,4,Seattle,NW
735696,315000.0,4,3,1970,5190,2,0,1970,2002,98059,47.515,-122.164,1840,5564,0,0,2,4,Renton,SW
735451,509950.0,3,3,1880,4668,2,0,1880,1993,98029,47.5666,-121.999,2060,4668,0,0,2,5,Issaquah,NE
735654,286300.0,3,3,2000,6405,1,0,1260,1964,98178,47.5066,-122.259,2130,6510,1,0,2,5,Seattle,SW
735442,590000.0,3,3,1990,8325,2,0,1310,1997,98034,47.705,-122.20100000000001,2450,10606,1,0,3,5,Kirkland,NE
735480,325000.0,4,1,1400,9384,1,0,1400,1948,98106,47.5166,-122.361,1600,8432,0,0,3,3,Seattle,SW
735467,625000.0,4,3,3190,27806,2,0,3190,1997,98010,47.3425,-122.03,2810,28619,0,0,2,6,Black Diamond,SE
735550,378000.0,3,2,1000,6914,1,0,1000,1947,98125,47.7144,-122.319,1000,6947,0,0,2,4,Seattle,NW
735402,239950.0,3,2,1670,6900,1,0,1170,1978,98023,47.2975,-122.38,1740,7000,1,0,2,4,Federal Way,SW
735548,550000.0,4,2,2100,4500,1,0,1060,1924,98105,47.6699,-122.31700000000001,1920,3900,1,0,4,4,Seattle,NW
735710,325000.0,2,1,1010,6180,1,0,1010,1903,98118,47.5532,-122.28,1560,6180,0,0,2,3,Seattle,NE
735393,831000.0,4,3,2030,3905,1,0,1630,1926,98103,47.6547,-122.34,2000,3905,1,0,3,4,Seattle,NW
735579,249000.0,3,1,1090,10296,1,0,1090,1950,98028,47.7743,-122.26,1910,10296,0,0,3,3,Kenmore,NE
735624,484000.0,4,2,2440,16730,1,0,1390,1976,98072,47.7406,-122.11,1390,11600,1,0,2,4,Woodinville,NE
735558,395000.0,4,3,2500,6278,2,0,2500,2002,98092,47.3325,-122.16799999999999,2700,7200,0,0,2,6,Auburn,SW
735556,839900.0,4,3,3420,7462,2,0,3420,2002,98074,47.6388,-122.064,3080,8031,0,0,2,6,Sammamish,NE
735550,760000.0,4,3,2850,11000,2,0,2850,1998,98052,47.6759,-122.161,1720,11000,0,0,2,5,Redmond,NE
735730,750000.0,4,2,2030,3300,1,0,1530,1927,98116,47.5855,-122.383,2610,5400,1,0,3,5,Seattle,NW
735696,3000000.0,5,4,4590,11265,2,0,3450,1927,98112,47.6389,-122.288,3870,8996,1,0,3,8,Seattle,NE
735491,440000.0,3,3,2230,5800,2,0,2230,2004,98065,47.5308,-121.84700000000001,2230,6088,0,0,2,4,Snoqualmie,NE
735570,501000.0,2,2,1810,7523,1,0,1170,1962,98027,47.5695,-122.087,2090,7523,1,0,2,5,Issaquah,NE
735500,739000.0,6,5,4000,7500,2,0,4000,1978,98122,47.6146,-122.306,1380,6298,0,0,2,4,Seattle,NW
735484,685650.0,3,2,1490,16200,1,0,1490,1958,98005,47.5919,-122.175,2070,16200,0,0,4,5,Bellevue,NE
735409,1010000.0,4,5,4225,284011,2,0,4225,1985,98074,47.6118,-122.024,2870,14576,0,0,3,8,Sammamish,NE
735492,980000.0,4,2,2120,4000,1,0,1920,1929,98105,47.6601,-122.275,2300,4000,1,0,3,5,Seattle,NE
735506,275000.0,3,2,1030,7184,1,0,1030,1968,98056,47.5069,-122.189,1330,7262,0,0,3,4,Renton,SW
735372,319950.0,4,2,2310,8045,1,0,1650,1976,98058,47.4569,-122.165,1790,8086,1,0,3,4,Renton,SW
735677,448500.0,3,2,1830,7943,2,0,1830,1985,98028,47.7466,-122.249,2100,8070,0,0,2,5,Kenmore,NE
735387,437000.0,5,2,2120,137565,1,0,2120,1913,98070,47.4558,-122.507,2120,157123,0,0,2,4,Vashon,SW
735544,330000.0,4,2,2500,9448,1,0,1250,1966,98106,47.5212,-122.339,1640,9490,1,0,3,4,Seattle,NW
735584,365000.0,3,3,2470,7700,2,0,2470,1990,98031,47.4096,-122.17,2400,7700,0,0,3,5,Kent,SW
735549,329000.0,2,1,940,7700,1,0,940,1916,98133,47.7067,-122.354,1290,7375,0,0,3,3,Seattle,NW
735404,681500.0,5,3,3260,11700,1,0,1630,1964,98008,47.6169,-122.104,2860,11700,1,0,2,5,Bellevue,NE
735362,566000.0,3,2,1660,10140,1,0,1370,1980,98052,47.6889,-122.12799999999999,2100,10125,1,0,3,5,Redmond,NE
735526,897500.0,4,3,4370,217882,2,0,4370,1984,98053,47.6573,-122.03399999999999,2430,35096,0,0,2,7,Redmond,NE
735596,738000.0,3,3,2620,9112,2,0,2620,1995,98052,47.6972,-122.116,2620,9067,0,0,2,6,Redmond,NE
735708,185000.0,3,2,1500,7800,1,0,1500,1968,98092,47.3141,-122.19200000000001,1490,7800,0,0,2,4,Auburn,SW
735661,445000.0,2,1,910,7200,1,0,830,1936,98136,47.5145,-122.39,1700,7200,1,0,3,4,Seattle,SW
735682,175000.0,3,2,1430,4920,1,0,1430,1957,98118,47.5388,-122.275,1550,5646,0,0,1,3,Seattle,NE
735558,315000.0,2,1,900,8556,1,0,760,1941,98136,47.5148,-122.38600000000001,1500,8556,1,0,2,3,Seattle,SW
735408,445000.0,4,2,1250,7400,1,0,1250,1959,98008,47.62,-122.12,990,7600,0,0,4,3,Bellevue,NE
735450,1400000.0,5,3,3850,14990,1,0,2290,1964,98004,47.6425,-122.21799999999999,3010,15001,1,0,3,6,Bellevue,NE
735563,832500.0,4,3,3450,35100,2,0,3450,1987,98052,47.7302,-122.10600000000001,3110,35894,0,0,2,7,Redmond,NE
735431,771150.0,4,4,3950,12320,2,0,3950,2001,98065,47.5414,-121.869,3920,11086,0,0,2,7,Snoqualmie,NE
735366,225000.0,4,2,1950,12559,1,0,1950,1939,98188,47.4364,-122.28200000000001,1950,9178,0,0,2,3,Seattle,SW
735499,389950.0,3,3,1700,6396,2,0,1700,2003,98065,47.5333,-121.87,1700,4444,0,0,2,4,Snoqualmie,NE
735449,435000.0,3,3,2370,6082,2,0,2370,2004,98065,47.5288,-121.846,2690,6152,0,0,2,4,Snoqualmie,NE
735673,845000.0,3,2,1600,2538,2,0,1600,1929,98102,47.6447,-122.32700000000001,1660,1750,0,0,2,4,Seattle,NW
735439,1300000.0,4,2,4060,5500,2,0,2660,1924,98102,47.6437,-122.321,3320,5500,1,0,4,6,Seattle,NW
735428,350000.0,3,2,1322,1796,2,0,1087,2005,98144,47.5976,-122.29799999999999,1690,2025,1,0,2,5,Seattle,NE
735422,250000.0,3,2,1140,10400,1,0,1140,1983,98003,47.2598,-122.311,1280,9800,0,0,3,4,Federal Way,SW
735718,370000.0,2,2,1280,2096,2,0,1080,2007,98144,47.5872,-122.30799999999999,1340,7452,1,0,2,4,Seattle,NW
735443,750000.0,4,3,3080,4553,2,0,3080,2008,98052,47.7066,-122.11200000000001,2750,4929,0,0,2,5,Redmond,NE
735470,439950.0,2,2,1210,3000,1,0,910,1906,98117,47.6789,-122.365,1260,3000,1,0,4,4,Seattle,NW
735540,395000.0,4,2,1950,10219,1,0,1950,1962,98133,47.7492,-122.336,1500,9099,0,0,2,4,Seattle,NW
735452,375000.0,4,1,1450,6820,1,0,1450,1947,98133,47.7061,-122.34700000000001,1450,6820,0,0,2,3,Seattle,NW
735368,263000.0,3,2,1590,7748,2,0,1590,1991,98003,47.2857,-122.3,1590,7606,0,0,3,4,Federal Way,SW
735575,185000.0,3,1,1240,9198,1,0,1240,1959,98032,47.37,-122.29700000000001,1170,8970,0,0,3,4,Kent,SW
735654,500000.0,3,1,1440,54315,1,0,790,1974,98075,47.591,-122.01,2690,40518,1,0,2,4,Sammamish,NE
735502,920000.0,4,3,3470,10045,2,0,3470,1993,98027,47.553999999999995,-122.095,4370,12359,0,0,2,7,Issaquah,NE
735530,936000.0,7,4,5100,21802,2,0,3640,2001,98075,47.595,-122.04,3350,10005,1,0,2,7,Sammamish,NE
735361,1500000.0,3,2,2430,12757,1,0,1340,1952,98004,47.6201,-122.209,2930,12450,1,0,3,5,Bellevue,NE
735533,1100000.0,3,2,2420,7200,1,0,1420,1948,98115,47.6867,-122.275,2500,7200,1,0,2,5,Seattle,NE
735600,247000.0,3,3,1510,10875,1,0,1150,1990,98003,47.3482,-122.3,1810,9916,1,0,2,4,Federal Way,SW
735713,289500.0,3,1,1200,5525,1,0,1200,1947,98115,47.6981,-122.325,1580,7200,0,0,1,4,Seattle,NW
735386,432500.0,3,3,2240,6396,2,0,2240,2002,98065,47.5356,-121.881,2610,5128,0,0,2,4,Snoqualmie,NE
735684,680000.0,3,2,1870,4320,1,0,970,1920,98103,47.6663,-122.35700000000001,1810,3900,1,0,3,4,Seattle,NW
735381,589000.0,3,1,1110,6000,1,0,1110,1932,98199,47.6496,-122.40299999999999,1420,6000,0,0,4,4,Seattle,NW
735590,756450.0,4,2,3210,8400,1,0,2040,1914,98136,47.5322,-122.391,2540,6458,1,0,4,4,Seattle,NW
735695,536650.0,3,2,2090,8910,1,0,1230,1975,98034,47.7149,-122.22200000000001,2310,10695,1,0,2,5,Kirkland,NE
735416,540000.0,3,2,1320,1800,2,0,1320,1994,98122,47.6081,-122.289,2010,4500,0,0,2,4,Seattle,NE
735716,385000.0,3,2,1340,3850,1,0,1340,1960,98125,47.7134,-122.292,1540,7645,0,0,3,4,Seattle,NE
735478,485000.0,3,1,1020,6120,1,0,1020,1941,98115,47.6787,-122.285,2370,6695,0,0,2,4,Seattle,NE
735502,240000.0,3,2,1220,17652,1,0,1220,1980,98059,47.4712,-122.1,1990,17652,0,0,3,4,Renton,SW
735683,415500.0,3,2,1220,17652,1,0,1220,1980,98059,47.4712,-122.1,1990,17652,0,0,3,4,Renton,SW
735550,550000.0,3,2,1390,2688,1,0,1390,1915,98117,47.6783,-122.366,1440,2900,0,0,4,4,Seattle,NW
735505,1260000.0,4,2,2970,5400,2,0,2970,1900,98112,47.6235,-122.309,2500,5040,0,0,3,6,Seattle,NW
735429,430000.0,2,2,1440,213008,2,0,1440,1990,98070,47.3604,-122.45700000000001,1630,161172,0,0,3,4,Vashon,SW
735549,415000.0,2,2,1550,4257,1,0,830,1953,98136,47.5274,-122.384,1920,5100,1,0,2,4,Seattle,NW
735626,365000.0,4,3,1904,8200,2,0,1904,1999,98010,47.3107,-122.001,1560,12426,0,0,4,4,Black Diamond,SE
735577,257000.0,4,2,1400,8500,2,0,1400,1975,98001,47.3314,-122.275,1580,7650,0,0,2,4,Auburn,SW
735408,420000.0,3,3,2140,3821,2,0,2140,2005,98029,47.5541,-121.995,2860,3841,0,0,2,5,Issaquah,NE
735492,338995.0,3,2,1320,9450,1,0,1320,1943,98166,47.4557,-122.348,1320,8315,0,0,4,4,Seattle,SW
735698,615000.0,3,2,2620,8280,1,0,1330,1948,98177,47.7235,-122.359,1530,8160,1,0,3,4,Seattle,NW
735579,312500.0,4,1,2300,5570,2,0,2300,1996,98092,47.3285,-122.16799999999999,1820,6371,0,0,2,5,Auburn,SW
735359,513000.0,4,3,2000,5684,2,0,2000,1996,98028,47.7443,-122.22,2210,7066,0,0,2,5,Kenmore,NE
735625,857500.0,4,3,2960,5040,2,0,2210,1952,98116,47.5747,-122.40799999999999,2270,5500,1,0,2,6,Seattle,NW
735597,1060000.0,3,3,2700,22343,1,0,2700,1977,98040,47.5706,-122.209,3390,15682,0,0,3,7,Mercer Island,NE
735436,585000.0,3,2,1740,9500,1,0,1150,1958,98146,47.4919,-122.365,2110,9450,1,0,3,5,Seattle,SW
735514,350500.0,2,3,1770,4950,1,0,1770,2003,98038,47.3497,-122.025,1770,4500,0,0,2,4,Maple Valley,SE
735512,215000.0,3,2,1290,9312,1,0,1290,1947,98168,47.4811,-122.325,1650,7300,0,0,2,4,Seattle,SW
735401,440000.0,4,2,1450,8400,1,0,1450,1962,98034,47.7285,-122.24,1450,7440,0,0,3,4,Kirkland,NE
735715,270000.0,3,2,1420,7800,1,0,1130,1985,98042,47.3598,-122.15700000000001,1460,7800,1,0,3,4,Kent,SW
735529,385000.0,3,1,1330,7020,1,0,1330,1924,98126,47.5377,-122.376,1410,5802,0,0,4,4,Seattle,NW
735554,688500.0,3,2,1760,4125,1,0,1760,1927,98103,47.6748,-122.352,1760,4000,0,0,3,4,Seattle,NW
735372,700000.0,3,2,2010,4905,1,0,1230,1912,98122,47.6105,-122.309,2210,1834,1,0,4,4,Seattle,NW
735467,585000.0,5,2,2560,14467,1,0,1280,1960,98006,47.5547,-122.178,2200,10267,1,0,2,5,Bellevue,NE
735655,401000.0,2,2,1260,2625,2,0,1260,1983,98052,47.6747,-122.15100000000001,1260,2625,0,0,3,4,Redmond,NE
735663,655000.0,4,2,2420,7725,1,0,1890,1972,98052,47.6287,-122.09299999999999,1740,7944,1,0,3,5,Redmond,NE
735388,317000.0,3,1,1010,5400,1,0,1010,1959,98144,47.5746,-122.29299999999999,960,5400,0,0,2,3,Seattle,NE
735723,500000.0,4,3,1770,8155,1,0,1770,1970,98034,47.718999999999994,-122.17299999999999,1460,7360,0,0,3,3,Kirkland,NE
735527,314963.0,2,1,890,6350,1,0,890,1943,98103,47.6975,-122.35700000000001,1490,6350,0,0,2,3,Seattle,NW
735533,715000.0,3,2,1670,5060,2,0,1670,1925,98126,47.5671,-122.37899999999999,1670,5118,0,0,4,4,Seattle,NW
735520,280000.0,3,2,1360,9600,2,0,1360,1992,98045,47.4687,-121.749,1200,10400,0,0,2,4,North Bend,SE
735396,531000.0,3,3,2120,9736,2,0,2120,1988,98011,47.7374,-122.219,2490,8763,0,0,2,6,Bothell,NE
735499,617000.0,3,3,1910,4488,2,0,1910,1998,98007,47.6176,-122.14,1530,3696,0,0,2,5,Bellevue,NE
735515,440000.0,4,1,1480,7560,1,0,1480,1940,98177,47.7079,-122.35799999999999,1480,7560,0,0,2,4,Seattle,NW
735443,140000.0,3,1,1090,10114,1,0,1090,1955,98002,47.2975,-122.223,1380,7800,0,0,3,4,Auburn,SW
735642,661000.0,4,2,1670,13125,1,0,1670,1973,98052,47.6315,-122.101,2360,12500,0,0,4,5,Redmond,NE
735717,697000.0,4,2,1670,13125,1,0,1670,1973,98052,47.6315,-122.101,2360,12500,0,0,4,5,Redmond,NE
735411,1200000.0,5,3,3650,13297,2,0,2750,1969,98040,47.5497,-122.228,2900,11568,1,0,4,6,Mercer Island,NE
735496,535000.0,4,2,1970,3515,1,0,1030,1969,98115,47.6873,-122.314,1650,4275,1,0,4,5,Seattle,NW
735681,404500.0,2,2,1320,3060,1,0,1320,1910,98118,47.5643,-122.28399999999999,1410,3264,0,0,3,3,Seattle,NE
735549,396500.0,3,1,1710,5110,1,0,1100,1954,98126,47.5256,-122.37899999999999,1310,5110,1,0,2,4,Seattle,NW
735677,450000.0,3,2,1740,9488,1,0,1180,1977,98056,47.5339,-122.17399999999999,1880,8615,1,0,3,5,Renton,NE
735614,605000.0,3,3,2200,2400,2,0,1740,1988,98119,47.6325,-122.37100000000001,2200,3600,1,0,2,5,Seattle,NW
735487,699000.0,3,2,2010,4320,2,0,2010,1999,98118,47.5153,-122.256,1640,5225,0,0,2,6,Seattle,SW
735403,805000.0,3,3,3910,19023,2,0,3910,1985,98014,47.6953,-121.914,1860,15001,0,0,2,8,Carnation,NE
735648,156000.0,1,1,470,15000,1,0,470,1947,98014,47.6554,-121.90799999999999,1730,22500,0,0,2,1,Carnation,NE
735663,595000.0,4,3,2330,7064,1,0,1780,1984,98052,47.6955,-122.09700000000001,1740,8075,1,0,3,5,Redmond,NE
735442,285000.0,3,2,1930,7200,1,0,1930,1929,98065,47.5263,-121.809,1350,9000,0,0,2,3,Snoqualmie,NE
735682,725000.0,4,3,3270,6055,2,0,3270,2007,98056,47.5374,-122.19200000000001,2740,7367,0,0,2,6,Renton,NE
735562,216300.0,3,3,1650,5000,2,0,1650,1985,98023,47.3206,-122.39399999999999,1720,5000,0,0,2,5,Federal Way,SW
735526,410000.0,4,3,2220,8450,1,0,1260,1983,98059,47.4804,-122.15700000000001,1580,8450,1,0,3,4,Renton,SW
735479,597000.0,2,2,2470,4600,1,0,1140,1916,98126,47.5599,-122.37799999999999,1790,5175,1,0,3,4,Seattle,NW
735647,325000.0,3,1,1300,9300,1,0,1300,1977,98077,47.7562,-122.073,1300,10064,0,0,3,4,Woodinville,NE
735689,355000.0,5,3,2530,9375,1,0,1530,1966,98030,47.3738,-122.214,2250,8200,1,0,4,4,Kent,SW
735585,338000.0,3,2,2400,8215,1,0,1200,1961,98146,47.5001,-122.338,1460,8217,1,0,2,4,Seattle,SW
735555,210000.0,4,2,1500,5393,2,0,1500,1999,98001,47.3378,-122.26299999999999,1700,5917,0,0,2,4,Auburn,SW
735459,423000.0,4,2,1700,9000,1,0,1700,1967,98034,47.7308,-122.18,1930,7818,0,0,2,4,Kirkland,NE
735640,249500.0,4,2,2120,8554,1,0,1170,1977,98002,47.2933,-122.195,1790,8554,1,0,3,4,Auburn,SW
735608,325000.0,4,3,2240,5105,2,0,2240,2002,98042,47.3922,-122.165,1920,5288,0,0,3,5,Kent,SW
735682,257000.0,3,2,1540,8223,1,0,1070,1987,98042,47.3666,-122.089,1240,8113,1,0,3,4,Kent,SE
735708,550000.0,3,2,1890,100623,1,0,1890,1978,98053,47.6454,-121.978,2110,50529,0,0,2,5,Redmond,NE
735551,490000.0,3,1,1260,9638,2,0,1260,1920,98033,47.6773,-122.178,1760,7822,0,0,3,4,Kirkland,NE
735631,299000.0,2,2,1160,3838,2,0,1160,1983,98034,47.7255,-122.164,1410,3780,0,0,2,4,Kirkland,NE
735540,295000.0,2,1,1300,39639,1,0,1300,1960,98070,47.466,-122.45200000000001,1880,98881,0,0,3,3,Vashon,SW
735535,630000.0,4,3,3220,14463,2,0,3220,1978,98074,47.6261,-122.04700000000001,2550,12109,0,0,2,5,Sammamish,NE
735712,320000.0,4,2,2020,8474,1,0,1010,1962,98058,47.4579,-122.17,1720,8166,1,0,4,4,Renton,SW
735712,1110000.0,4,3,2990,8640,1,0,2100,1959,98005,47.5932,-122.17200000000001,2270,8800,1,0,4,5,Bellevue,NE
735498,398000.0,4,1,1420,6458,1,0,1420,1953,98117,47.6988,-122.35799999999999,1670,6350,0,0,3,4,Seattle,NW
735374,218000.0,3,1,1020,7874,1,0,1020,1956,98106,47.5175,-122.346,1290,7320,0,0,2,4,Seattle,SW
735660,590000.0,4,3,2400,104108,2,0,2400,1988,98027,47.4686,-121.98899999999999,2270,54450,0,0,2,5,Issaquah,SE
735385,1600000.0,5,3,3640,8239,2,0,2540,1982,98008,47.5842,-122.111,3330,10643,1,0,2,7,Bellevue,NE
735585,348500.0,2,2,1550,1824,2,0,1550,2007,98106,47.5396,-122.368,1460,1826,0,0,2,5,Seattle,NW
735439,592500.0,2,2,1870,4751,1,0,1870,2006,98053,47.7082,-122.015,2170,5580,0,0,2,5,Redmond,NE
735394,505000.0,3,3,2340,5957,2,0,2340,1995,98028,47.7347,-122.236,2340,6604,0,0,2,5,Kenmore,NE
735535,1430000.0,5,4,3350,3600,2,0,2260,2014,98119,47.6351,-122.36399999999999,1810,3600,1,0,2,7,Seattle,NW
735435,502000.0,3,1,1710,5000,1,0,1140,1921,98116,47.5719,-122.385,1670,4000,1,0,4,4,Seattle,NW
735408,257500.0,2,2,1180,9265,1,0,1180,1940,98125,47.7252,-122.29700000000001,460,18000,0,0,2,4,Seattle,NE
